"SKURcrd","MfgName","MfgNo","Quantity","smShortDesc","ShortDesc","Description","Picture","Price","MAP","MSRP","AddShip","ShipWeight","ShipLength","ShipWidth","ShipHeight","CategoryParentName","CategoryName","CategoryAbbv","MfgAbbv","MfgSite","ProductGroup","GroupMisc","Rcstus","BarCode","DEPID","RestrictedAreas","Warranty","Thumbnail","ExtraTxt1","ExtraFileNm1","Extra1Exp","ExtraTxt2","ExtraFileNm2","Extra2Exp","ExtraFileNm3","ExtraTxt3","Extra3Exp","Ebay","PicEB","CaseQty","UnitQty","CategoryID","PicURL","BillableWeight","EconomyBillable",
6028,Winchester Ammo,X3575P,20,SupX 357 Mag 158Gr. JSP/50,357 Magnum,Super-X ammunition is hard-hitting and reliable. From deer to upland birds there is a Super-X product for almost every quarry. First introduced in 1922 Super-X ammunition delivers better and more dependable knock-down power. Made using precise manufacturing processes and high quality components this ammunition has become the ammunition to rely and depend on for whatever your need.<br><br>Super-X Jacketed Soft Points have notched jackets to ensure positive expansion. This ammunition is new production non-corrosive in boxer primed reloadable brass cases. <br><br>Specifications:<br><br>- Caliber: 357 Magnum<br>- Bullet Weight: 158 Grains<br>- Bullet Style: Jacketed Soft Point<br>- Quantity: Per 50<br><br>Ballistics Information: <br><br>- Muzzle Velocity: 1235 fps<br>- Muzzle Energy: 535 ft lbs,winchpicx3575p.jpg,42.1,0,60.95,0,2.1,2.719,5.188,1.406,Ammunition,Centerfire Handgun Ammunition,AM,WINC,www.winchester.com,HHL,Super-X 158 Grains Jacketed Soft Point Per 50,C,020892201453,6061,<a target="_blank" href="http://68.168.105.47/prodpics/restrictions.pdf" >Restricted Areas Document -- Please Read</a>,Warranted against manufacturers defects.,th_winchpicx3575p.gif,,,,,,,,,,0,,10,50,13,https://images.dealerease.net/prodpics/winchpicx3575p.jpg,3,3,
6743,Federal Cartridge,H1634,15,Lead Hi-Brass 16ga 2 3/4" 4-Shot /25,16 Gauge,Generations have put meals on the table with classic lead. Federals Classic Magnum Hi-Brass and Field Loads still give you a lot of choices for upland birds and small game. You'll find them in sizes from 9 to BB.<br><br>Specifications:<br><br>- Gauge: 16<br>- Length: 2 3/4"<br>- Ounces: 1 1/8 oz<br>- Shot Size: #4<br>- Quantity: Per 25<br><br>Ballistic Information:<br><br>- Muzzle Velocity: 1295 fps,fedepich1634.jpg,13.36,0,19.95,0,2.5,4.1,2.5,4.1,Ammunition,Shotgun Ammunition,AM,FEDE,www.federalpremium.com,HOV,Game-Shok High Brass 2 3/4" 1 1/8 oz #4 Lead Shot Per 25,C,029465004514,6761,<a target="_blank" href="http://68.168.105.47/prodpics/restrictions.pdf" >Restricted Areas Document -- Please Read</a>,Warranted against manufacturers defects.,th_fedepich1634.gif,,,,,,,,,,0,,10,25,15,https://images.dealerease.net/prodpics/fedepich1634.jpg,3,3,
6843,Federal Cartridge,708CS,14,7mm-08 Rem 150gr SP Power-Shok/20,7mm-08 Remington,Federal Power-Shok is hard hitting ammunition designed for exceptional performance in the field. A combination of premium bullets with Federal's reputation for quality results in a hunting round that you can depend on. <br><br>Speer Hot-Cor bullets use Speer's Hot-Cor process which virtually ensures the elimination of core slippage and provides a bullet that offers deep penetration and excellent expansion regardless of the range. This ammunition is new production non-corrosive in boxer primed reloadable brass cases. <br><br>Specifications:<br><br>- Caliber: 7mm-08 Remington<br>- Bullet Weight: 150 Grains<br>- Bullet Style: Speer Hot-Cor Soft Point<br>- Case Type: Brass <br>- Quantity: Per 20<br><br>Ballistics Information: <br><br>- Muzzle Velocity: 2650 fps<br>- Muzzle Energy: 2339 ft lbs,fedepic708cs.jpg,24.28,0,35.95,0,1.2,6.03,2.44,1.22,Ammunition,Centerfire Rifle Ammunition,AM,FEDE,www.federalpremium.com,HNS,Power-Shok 150 Grains Speer Hot-Cor Soft Point Per 20,C,029465091569,6861,<a target="_blank" href="http://68.168.105.47/prodpics/restrictions.pdf" >Restricted Areas Document -- Please Read</a>,Warranted against manufacturers defects.,th_fedepic708cs.gif,SavageAmmo_Rebate,Federal_Ammo_Savage_Rebate.jpg,12/31/2016,Save_Bucks_Rebate,2016_PowerShokPromo.pdf,12/31/2016,,,,0,,10,20,11,https://images.dealerease.net/prodpics/fedepic708cs.jpg,2,2,
6910,Winchester Ammo,SBST223SS,0,Supreme 223WSSM 55Gr Ball Slvrtp,223 Winchester Super Short Magnum,The solid base boat tail design and special jacket contours of Winchester Supreme Ballistic Silvertip ammunition deliver excellent long-range accuracy with reduced cross-wind drift. The Lubalox coated Ballistic Silvertip bullet is designed to deliver rapid expansion and fragmentation in varmint-size game calibers and controlled expansion and penetration over long ranges in deer-size game calibers. This ammunition is new production non-corrosive in boxer primed reloadable nickel plated brass cases. <br><br>Specifications:<br><br>- Caliber: 223 Winchester Super Short Magnum (WSSM)<br>- Bullet Weight: 55 Grains<br>- Bullet Style: Ballistic Silvertip<br>- Case Type: Nickel Plated <br>- Quantity: Per 20<br><br>Ballistics Information: <br><br>- Muzzle Velocity: 3850 fps<br>- Muzzle Energy: 1810 ft lbs,wincpicsbst223ss.jpg,25.47,0,41.95,0,0.62,2.844,1.438,5.875,Ammunition,Centerfire Rifle Ammunition,AM,WINC,www.winchester.com,HGV,Supreme 55 Grains Ballistic Silvertip Per 20,C,020892213883,47733,<a target="_blank" href="http://68.168.105.47/prodpics/restrictions.pdf" >Restricted Areas Document -- Please Read</a>,Warranted against manufacturers defects.,th_wincpicsbst223ss.gif,,,,,,,,,,0,,10,20,11,https://images.dealerease.net/prodpics/wincpicsbst223ss.jpg,1,1,
6922,Winchester Ammo,SBST223B,0,Supreme 223Rem 55Gr Ballst Slvrtp,223 Remington,The solid base boat tail design and special jacket contours of Winchester Supreme Ballistic Silvertip ammunition deliver excellent long-range accuracy with reduced cross-wind drift. The Lubalox coated Ballistic Silvertip bullet is designed to deliver rapid expansion and fragmentation in varmint-size game calibers and controlled expansion and penetration over long ranges in deer-size game calibers. This ammunition is new production non-corrosive in boxer primed reloadable nickel plated brass cases. <br><br>Specifications:<br><br>- Caliber: 223 Remington<br>- Bullet Weight: 55 Grains<br>- Bullet Style: Ballistic Silvertip<br>- Case Type: Brass <br>- Quantity: Per 20<br><br>Ballistics Information: <br><br>- Muzzle Velocity: 3240 fps<br>- Muzzle Energy: 1282 ft lbs<br>- Ballistic Coefficient: 0.267,wincpicsbst223b.jpg,19.85,0,38.95,0,0.62,2.844,1.438,5.875,Ammunition,Centerfire Rifle Ammunition,AM,WINC,www.winchester.com,HGU,Supreme 55 Grains Ballistic Silvertip Per 20,C,020892213906,47726,<a target="_blank" href="http://68.168.105.47/prodpics/restrictions.pdf" >Restricted Areas Document -- Please Read</a>,Warranted against manufacturers defects.,th_wincpicsbst223b.gif,,,,,,,,,,0,,10,20,11,https://images.dealerease.net/prodpics/wincpicsbst223b.jpg,1,1,
7081,Ultramax,223R44,11,223 Rem 50Gr. Nosler B.Tip/20,223 Remington Remanufactured,Ultramax ammunition represents serious quality for serious shooters. Since 1986 Ultramax has provided top of the line ammunition with a reputation for accuracy round after round at an unequaled value. All Ultramax ammunition is loaded to SAAMI specs and a visual inspection is performed on every loaded cartridge before it leaves the building. <br><br>All Ultramax remanufactured ammunition goes through a 10-Step Quality Assurance System. Once fired brass is inspected for flaws and is washed to clear the primer pockets and flash holes from any debris. Ultramax sizes each piece of brass to the same SAAMI specs as new brass. Remanufactured ammunition is often loaded with mixed head stamped brass. This ammunition is non-corrosive in boxer primed reloadable brass cases. <br><br>Nosler's trademark Ballistic Tip Bullet was designed for violent expansion upon impact. Tipped with polycarbonate it forces the thin jacket to expand and fragment. The heavy base prevents deformation during firing and the boat-tail design increases the ballistic efficiency of the bullet. <br><br>Specifications:<br><br>- Caliber: 223 Remington<br>- Bullet Weight: 50 Grains<br>- Bullet Style: Nosler Ballistic Tip<br>- Case Type: Brass<br>- Quantity: 20 Rounds<br><br>Ballistics Information: <br><br>- Muzzle Velocity: 3100 fps<br>- Muzzle Energy: 1067 ft lbs,ultramaxpicrifle.jpg,12.51,0,20.95,0,0.6,5.25,2.75,1.5,Ammunition,Centerfire Rifle Ammunition,AM,ULTR,www.ultramaxammunition.com,HLS,50 Grains Nosler Ballistic Tip Per 20,C,755104223441,7090,<a target="_blank" href="http://68.168.105.47/prodpics/restrictions.pdf" >Restricted Areas Document -- Please Read</a>,Ultramax unconditionally guarantees everything we sell. If you are not 100% satisfied for any reason we will pay return freight and  issue a full refund.,th_ultramaxpicrifle.gif,,,,,,,,,,0,,20,20,11,https://images.dealerease.net/prodpics/ultramaxpicrifle.jpg,1,1,
7088,Federal Cartridge,T1718,0,12ga HC 2 3/4" 8-Shot,12 Gauge,Gold medal target loads feature a one piece smooth hill for improved performance and easier reloading. Designed to provide optimum performance. Feature extra hard lead shot for tight patterns and clay breaking authority.<br><br>Specifications:<br><br>- Gauge: 12<br>- Length: 2 3/4"<br>- Ounces: 1 1/8 oz<br>- Shot Size: #8<br>- Quantity: Per 25<br><br>Ballistic Information:<br><br>- Muzzle Velocity: 1235 fps,fedepict1718.jpg,8.97,0,13.95,0,2.7,4.1,2.5,4.1,Ammunition,Shotgun Ammunition,AM,FEDE,www.federalpremium.com,HNY,Premium GM Handicap Paper Target 2 3/4" 1 1/8 oz #8 Lead Shot Per 25,C,029465017392,7097,<a target="_blank" href="http://68.168.105.47/prodpics/restrictions.pdf" >Restricted Areas Document -- Please Read</a>,Warranted against manufacturers defects.,th_fedepict1718.gif,,,,,,,,,,0,,10,25,15,https://images.dealerease.net/prodpics/fedepict1718.jpg,4,4,
7095,Ultramax,223R45,9,223 Rem 40Gr. Nosler B.Tip/20,223 Remington Remanufactured,Ultramax ammunition represents serious quality for serious shooters. Since 1986 Ultramax has provided top of the line ammunition with a reputation for accuracy round after round at an unequaled value. All Ultramax ammunition is loaded to SAAMI specs and a visual inspection is performed on every loaded cartridge before it leaves the building. <br><br>All Ultramax remanufactured ammunition goes through a 10-Step Quality Assurance System. Once fired brass is inspected for flaws and is washed to clear the primer pockets and flash holes from any debris. Ultramax sizes each piece of brass to the same SAAMI specs as new brass. Remanufactured ammunition is often loaded with mixed head stamped brass. This ammunition is non-corrosive in boxer primed reloadable brass cases. <br><br>Nosler's trademark Ballistic Tip Bullet was designed for violent expansion upon impact. Tipped with polycarbonate it forces the thin jacket to expand and fragment. The heavy base prevents deformation during firing and the boat-tail design increases the ballistic efficiency of the bullet. <br><br>Specifications:<br><br>- Caliber: 223 Remington<br>- Bullet Weight: 40 Grains<br>- Bullet Style: Nosler Ballistic Tip<br>- Case Type: Brass<br>- Quantity: 20 Rounds<br><br>Ballistics Information: <br><br>- Muzzle Velocity: 3200 fps<br>- Muzzle Energy: 909 ft lbs,ultramaxpicrifle.jpg,12.51,0,20.95,0,0.6,5.25,2.75,1.5,Ammunition,Centerfire Rifle Ammunition,AM,ULTR,www.ultramaxammunition.com,HLS,40 Grains Nosler Ballistic Tip Per 20,C,755104223458,7104,<a target="_blank" href="http://68.168.105.47/prodpics/restrictions.pdf" >Restricted Areas Document -- Please Read</a>,Ultramax unconditionally guarantees everything we sell. If you are not 100% satisfied for any reason we will pay return freight and  issue a full refund.,th_ultramaxpicrifle.gif,,,,,,,,,,0,,20,20,11,https://images.dealerease.net/prodpics/ultramaxpicrifle.jpg,1,1,
7422,Winchester Ammo,X2704,12,SupX 270 Win 150gr Power Point/20,270 Winchester,Winchester Super-X ammunition has developed a reputation as being hard hitting and reliable. This ammunition is loaded with Super-X Power-Points which feature a unique exposed soft nose jacketed bullet design that delivers maximum energy on target. Strategically-placed notches around the jacket mouth improve upset and ensure uniform expansion for massive energy release. This ammunition is new production non-corrosive in boxer primed reloadable brass cases. <br><br>Specifications:<br><br>- Caliber: 270 Winchester<br>- Bullet Weight: 150 Grains<br>- Bullet Style: Power-Point<br>- Case Type: Brass<br>- Quantity: Per 20<br><br>Ballistics Information: <br><br>- Muzzle Velocity: 2850 fps<br>- Muzzle Energy: 2705 ft lbs,wincpicx2704.jpg,17.85,0,27.95,0,1.3,3.438,5.844,1.406,Ammunition,Centerfire Rifle Ammunition,AM,WINC,www.winchester.com,HHA,Super-X 150 Grains Power-Point Per 20,C,020892200050,7422,<a target="_blank" href="http://68.168.105.47/prodpics/restrictions.pdf" >Restricted Areas Document -- Please Read</a>,Warranted against manufacturers defects.,th_wincpicx2704.gif,,,,,,,,,,0,,10,20,11,https://images.dealerease.net/prodpics/wincpicx2704.jpg,2,2,
7447,Winchester Ammo,X2705,11,SupX 270 Win 130gr Power Point/20,270 Winchester,Winchester Super-X ammunition has developed a reputation as being hard hitting and reliable. This ammunition is loaded with Super-X Power-Points which feature a unique exposed soft nose jacketed bullet design that delivers maximum energy on target. Strategically-placed notches around the jacket mouth improve upset and ensure uniform expansion for massive energy release. This ammunition is new production non-corrosive in boxer primed reloadable brass cases. <br><br>Specifications:<br><br>- Caliber: 270 Winchester<br>- Bullet Weight: 130 Grains<br>- Bullet Style: Power-Point<br>- Case Type: Brass<br>- Quantity: Per 20<br><br>Ballistics Information: <br><br>- Muzzle Velocity: 3060 fps<br>- Muzzle Energy: 2702 ft lbs,wincpicx2705.jpg,17.85,0,27.95,0,1.26,3.438,5.844,1.406,Ammunition,Centerfire Rifle Ammunition,AM,WINC,www.winchester.com,HHA,Super-X 130 Grains Power-Point Per 20,C,020892200067,7447,<a target="_blank" href="http://68.168.105.47/prodpics/restrictions.pdf" >Restricted Areas Document -- Please Read</a>,Warranted against manufacturers defects.,th_wincpicx2705.gif,,,,,,,,,,0,,10,20,11,https://images.dealerease.net/prodpics/wincpicx2705.jpg,2,2,
7608,Hornady,90012,30,25 Auto 35gr XTP /25,25 Automatic by Hornady 35 Gr XTP (Per 25),Hornady's pistol ammo delivers both accurate and dependable knockdown power. Included in the features are select cases that are chosen to meet unusually high standards for reliable feeding corrosion resistance proper hardness and the ability to withstand maximum chamber pressures along with primers that are chosen for their ability to quickly completely and reliably ignite the powder charge.  <br><br>Features:<br><br>- Bullet Type: XTP<br>- Muzzle Energy: 63 ft lbs<br>- Muzzle Velocity: 900 fps<br><br><br>Specifications:<br><br>- Caliber: 25 ACP<br>- Bullet Weight: 35 GR<br>- Rounds/box: 25 Rounds Per Box 10 Boxes Per Case,hornpic90012.jpg,14.2,0,23.59,0,0.25,2.5,2.5,1.25,Ammunition,Centerfire Handgun Ammunition,AM,HORN,www.hornady.com,,,C,090255900125,7608,<a target="_blank" href="http://68.168.105.47/prodpics/restrictions.pdf" >Restricted Areas Document -- Please Read</a>,No risk lifetime warranty.,th_hornpic90012.gif,Hornady Ballistics Chart,HORN_ballistics_charts.pdf,1/1/2020,,,,,,,0,,10,25,13,https://images.dealerease.net/prodpics/hornpic90012.jpg,1,1,
7633,Hornady,9136,64,40 S&W 180gr XTP /20,40 Smith & Wesson,Hornady's pistol ammo delivers both accurate and dependable knockdown power. Included in the features are select cases that are chosen to meet unusually high standards for reliable feeding corrosion resistance proper hardness and the ability to withstand maximum chamber pressures along with primers that are chosen for their ability to quickly completely and reliably ignite the powder charge.  <br><br>Features:<br><br>- Bullet Type: XTP<br>- Muzzle Energy: 361 ft lbs<br>- Muzzle Velocity: 950 fps<br><br><br>Specifications:<br><br>- Caliber: 40 Smith & Wesson<br>- Bullet Weight: 180 GR<br>- Rounds/box: 20 Rounds Per Box 10 Boxes Per Case,hornpic9136.jpg,14.08,0,23.88,0,0.9,5.75,2,1.25,Ammunition,Centerfire Handgun Ammunition,AM,HORN,www.hornady.com,HKD,40 S&W 180 Gr XTP (Per 20),C,090255391367,7633,<a target="_blank" href="http://68.168.105.47/prodpics/restrictions.pdf" >Restricted Areas Document -- Please Read</a>,No risk lifetime warranty.,th_hornpic9136.gif,Hornady Ballistics Chart,HORN_ballistics_charts.pdf,1/1/2020,,,,,,,0,,10,20,13,https://images.dealerease.net/prodpics/hornpic9136.jpg,2,2,
8224,Winchester Ammo,SBST7,15,Supreme 7MM Mag 150gr B Silvertip,7mm Remington Magnum,The solid base boat tail design and special jacket contours of Winchester Ballistic Silvertip ammunition deliver excellent long-range accuracy with reduced cross-wind drift. The Lubalox coated Ballistic Silvertip bullet is designed to deliver rapid expansion and fragmentation in varmint-size game calibers and controlled expansion and penetration over long ranges in deer-size game calibers. This ammunition is new production non-corrosive in boxer primed reloadable nickel plated brass cases. <br><br>Specifications:<br><br>- Caliber: 7mm Remington Magnum<br>- Bullet Weight: 150 Grains<br>- Bullet Style: Ballistic Silvertip<br>- Case Type: Nickel Plated Brass <br>- Quantity: Per 20<br><br>Ballistics Information: <br><br>- Muzzle Velocity: 3100 fps<br>- Muzzle Energy: 3200 ft lbs,winchpicsbst7.jpg,30.43,0,62.95,0,1.52,3.813,1.563,6.5,Ammunition,Centerfire Rifle Ammunition,AM,WINC,www.winchester.com,HIC,Supreme 150 Grains Ballistic Rapid Controlled Expansion Polymer Tip Per 20,C,020892210264,8301,<a target="_blank" href="http://68.168.105.47/prodpics/restrictions.pdf" >Restricted Areas Document -- Please Read</a>,Warranted against manufacturers defects.,th_winchpicsbst7.gif,,,,,,,,,,0,,10,20,11,https://images.dealerease.net/prodpics/winchpicsbst7.jpg,2,2,
